inDocumentsCount	rawFreq	relativeFreq	comparisonRelativeFreqDifference	relativePeakedness	relativeSkewness	distributions/0	term
discrete	continuous	continuous	discrete	continuous	continuous	continuous	string
1	2.0	0.00014515895	0			0.00014515895	actions
1	2.0	0.00014515895	0			0.00014515895	adapté
1	2.0	0.00014515895	0			0.00014515895	affaire
1	2.0	0.00014515895	0			0.00014515895	aidés
1	2.0	0.00014515895	0			0.00014515895	ailleurs
1	2.0	0.00014515895	0			0.00014515895	aisément
1	2.0	0.00014515895	0			0.00014515895	aléas
1	2.0	0.00014515895	0			0.00014515895	allant
1	2.0	0.00014515895	0			0.00014515895	aller
1	2.0	0.00014515895	0			0.00014515895	ambitions
1	2.0	0.00014515895	0			0.00014515895	amené
1	2.0	0.00014515895	0			0.00014515895	analyser
1	2.0	0.00014515895	0			0.00014515895	annexes
1	2.0	0.00014515895	0			0.00014515895	annuel
1	2.0	0.00014515895	0			0.00014515895	appelé
1	2.0	0.00014515895	0			0.00014515895	appelle
1	2.0	0.00014515895	0			0.00014515895	appellent
1	2.0	0.00014515895	0			0.00014515895	appliquer
1	2.0	0.00014515895	0			0.00014515895	apprécié
1	2.0	0.00014515895	0			0.00014515895	arguments
1	2.0	0.00014515895	0			0.00014515895	assumez
1	2.0	0.00014515895	0			0.00014515895	assumée
1	2.0	0.00014515895	0			0.00014515895	assurances
1	2.0	0.00014515895	0			0.00014515895	assuré
1	2.0	0.00014515895	0			0.00014515895	attendez
1	2.0	0.00014515895	0			0.00014515895	attractif
1	2.0	0.00014515895	0			0.00014515895	augmentant
1	2.0	0.00014515895	0			0.00014515895	augmentation
1	2.0	0.00014515895	0			0.00014515895	augmente
1	2.0	0.00014515895	0			0.00014515895	augmenter
1	2.0	0.00014515895	0			0.00014515895	augmentera
1	2.0	0.00014515895	0			0.00014515895	augmenterez
1	2.0	0.00014515895	0			0.00014515895	avantage
1	2.0	0.00014515895	0			0.00014515895	avantageux
1	2.0	0.00014515895	0			0.00014515895	baisse
1	2.0	0.00014515895	0			0.00014515895	baseront
1	2.0	0.00014515895	0			0.00014515895	bernier
1	2.0	0.00014515895	0			0.00014515895	bilan
1	2.0	0.00014515895	0			0.00014515895	bonus
1	2.0	0.00014515895	0			0.00014515895	bulletins
1	2.0	0.00014515895	0			0.00014515895	calcule
1	2.0	0.00014515895	0			0.00014515895	calculera
1	2.0	0.00014515895	0			0.00014515895	candidat
1	2.0	0.00014515895	0			0.00014515895	candidats
1	2.0	0.00014515895	0			0.00014515895	capacités
1	2.0	0.00014515895	0			0.00014515895	caractère
1	2.0	0.00014515895	0			0.00014515895	caractéristiques
1	2.0	0.00014515895	0			0.00014515895	carte
1	2.0	0.00014515895	0			0.00014515895	cel
1	2.0	0.00014515895	0			0.00014515895	chance
1	2.0	0.00014515895	0			0.00014515895	changé
1	2.0	0.00014515895	0			0.00014515895	cherchent
1	2.0	0.00014515895	0			0.00014515895	choses
1	2.0	0.00014515895	0			0.00014515895	clair
1	2.0	0.00014515895	0			0.00014515895	clé
1	2.0	0.00014515895	0			0.00014515895	cohérente
1	2.0	0.00014515895	0			0.00014515895	commencer
1	2.0	0.00014515895	0			0.00014515895	communication
1	2.0	0.00014515895	0			0.00014515895	complexité
1	2.0	0.00014515895	0			0.00014515895	comptez
1	2.0	0.00014515895	0			0.00014515895	confortables
1	2.0	0.00014515895	0			0.00014515895	conseiller
1	2.0	0.00014515895	0			0.00014515895	conseillers
1	2.0	0.00014515895	0			0.00014515895	consentir
1	2.0	0.00014515895	0			0.00014515895	conséquent
1	2.0	0.00014515895	0			0.00014515895	considérablement
1	2.0	0.00014515895	0			0.00014515895	considérant
1	2.0	0.00014515895	0			0.00014515895	considération
1	2.0	0.00014515895	0			0.00014515895	considéré
1	2.0	0.00014515895	0			0.00014515895	considérée
1	2.0	0.00014515895	0			0.00014515895	constituent
1	2.0	0.00014515895	0			0.00014515895	contrats
1	2.0	0.00014515895	0			0.00014515895	contrepartie
1	2.0	0.00014515895	0			0.00014515895	convaincant
1	2.0	0.00014515895	0			0.00014515895	convaincre
1	2.0	0.00014515895	0			0.00014515895	convient
1	2.0	0.00014515895	0			0.00014515895	courtage
1	2.0	0.00014515895	0			0.00014515895	courte
1	2.0	0.00014515895	0			0.00014515895	couvrant
1	2.0	0.00014515895	0			0.00014515895	coûts
1	2.0	0.00014515895	0			0.00014515895	côté
1	2.0	0.00014515895	0			0.00014515895	crible
1	2.0	0.00014515895	0			0.00014515895	d'emprunteur
1	2.0	0.00014515895	0			0.00014515895	d'entre
1	2.0	0.00014515895	0			0.00014515895	d'être
1	2.0	0.00014515895	0			0.00014515895	d'imposition
1	2.0	0.00014515895	0			0.00014515895	dangereux
1	2.0	0.00014515895	0			0.00014515895	demandent
1	2.0	0.00014515895	0			0.00014515895	demandeurs
1	2.0	0.00014515895	0			0.00014515895	demandée
1	2.0	0.00014515895	0			0.00014515895	décotes
1	2.0	0.00014515895	0			0.00014515895	dédié
1	2.0	0.00014515895	0			0.00014515895	démontrer
1	2.0	0.00014515895	0			0.00014515895	démontrez
1	2.0	0.00014515895	0			0.00014515895	dépasse
1	2.0	0.00014515895	0			0.00014515895	dépendre
1	2.0	0.00014515895	0			0.00014515895	dépensiers
1	2.0	0.00014515895	0			0.00014515895	déterminants
1	2.0	0.00014515895	0			0.00014515895	difficilement
1	2.0	0.00014515895	0			0.00014515895	difficultés
1	2.0	0.00014515895	0			0.00014515895	diminue
1	2.0	0.00014515895	0			0.00014515895	directrice
1	2.0	0.00014515895	0			0.00014515895	discipline
1	2.0	0.00014515895	0			0.00014515895	discontinue
1	2.0	0.00014515895	0			0.00014515895	disponibilité
1	2.0	0.00014515895	0			0.00014515895	disposant
1	2.0	0.00014515895	0			0.00014515895	donation
1	2.0	0.00014515895	0			0.00014515895	données
1	2.0	0.00014515895	0			0.00014515895	doute
1	2.0	0.00014515895	0			0.00014515895	durable
1	2.0	0.00014515895	0			0.00014515895	d’accès
1	2.0	0.00014515895	0			0.00014515895	d’acheter
1	2.0	0.00014515895	0			0.00014515895	d’ancienneté
1	2.0	0.00014515895	0			0.00014515895	d’anticiper
1	2.0	0.00014515895	0			0.00014515895	d’assumer
1	2.0	0.00014515895	0			0.00014515895	d’au
1	2.0	0.00014515895	0			0.00014515895	d’autre
1	2.0	0.00014515895	0			0.00014515895	d’essai
1	2.0	0.00014515895	0			0.00014515895	d’expérience
1	2.0	0.00014515895	0			0.00014515895	d’éléments
1	2.0	0.00014515895	0			0.00014515895	d’épargner
1	2.0	0.00014515895	0			0.00014515895	d’évaluation
1	2.0	0.00014515895	0			0.00014515895	d’évaluer
1	2.0	0.00014515895	0			0.00014515895	d’imposition
1	2.0	0.00014515895	0			0.00014515895	d’optimiser
1	2.0	0.00014515895	0			0.00014515895	effort
1	2.0	0.00014515895	0			0.00014515895	employabilité
1	2.0	0.00014515895	0			0.00014515895	employeur
1	2.0	0.00014515895	0			0.00014515895	empruntant
1	2.0	0.00014515895	0			0.00014515895	enclin
1	2.0	0.00014515895	0			0.00014515895	enfant
1	2.0	0.00014515895	0			0.00014515895	engagements
1	2.0	0.00014515895	0			0.00014515895	enregistre
1	2.0	0.00014515895	0			0.00014515895	essentiel
1	2.0	0.00014515895	0			0.00014515895	estime
1	2.0	0.00014515895	0			0.00014515895	estimer
1	2.0	0.00014515895	0			0.00014515895	examinent
1	2.0	0.00014515895	0			0.00014515895	exigences
1	2.0	0.00014515895	0			0.00014515895	exiger
1	2.0	0.00014515895	0			0.00014515895	expert
1	2.0	0.00014515895	0			0.00014515895	experts
1	2.0	0.00014515895	0			0.00014515895	échéance
1	2.0	0.00014515895	0			0.00014515895	égard
1	2.0	0.00014515895	0			0.00014515895	élevée
1	2.0	0.00014515895	0			0.00014515895	épargné
1	2.0	0.00014515895	0			0.00014515895	étudier
1	2.0	0.00014515895	0			0.00014515895	évaluation
1	2.0	0.00014515895	0			0.00014515895	éventuelle
1	2.0	0.00014515895	0			0.00014515895	éventuels
1	2.0	0.00014515895	0			0.00014515895	évidemment
1	2.0	0.00014515895	0			0.00014515895	faisant
1	2.0	0.00014515895	0			0.00014515895	favorable
1	2.0	0.00014515895	0			0.00014515895	fera
1	2.0	0.00014515895	0			0.00014515895	financé
1	2.0	0.00014515895	0			0.00014515895	financièrement
1	2.0	0.00014515895	0			0.00014515895	fiscaux
1	2.0	0.00014515895	0			0.00014515895	forts
1	2.0	0.00014515895	0			0.00014515895	fournir
1	2.0	0.00014515895	0			0.00014515895	frileuses
1	2.0	0.00014515895	0			0.00014515895	futurs
1	2.0	0.00014515895	0			0.00014515895	gagne
1	2.0	0.00014515895	0			0.00014515895	garder
1	2.0	0.00014515895	0			0.00014515895	gestionnaire
1	2.0	0.00014515895	0			0.00014515895	général
1	2.0	0.00014515895	0			0.00014515895	gérés
1	2.0	0.00014515895	0			0.00014515895	global
1	2.0	0.00014515895	0			0.00014515895	grand
1	2.0	0.00014515895	0			0.00014515895	grandement
1	2.0	0.00014515895	0			0.00014515895	habitudes
1	2.0	0.00014515895	0			0.00014515895	habitué
1	2.0	0.00014515895	0			0.00014515895	hauteur
1	2.0	0.00014515895	0			0.00014515895	hauts
1	2.0	0.00014515895	0			0.00014515895	héritage
1	2.0	0.00014515895	0			0.00014515895	idée
1	2.0	0.00014515895	0			0.00014515895	immo
1	2.0	0.00014515895	0			0.00014515895	importants
1	2.0	0.00014515895	0			0.00014515895	imposable
1	2.0	0.00014515895	0			0.00014515895	imposables
1	2.0	0.00014515895	0			0.00014515895	imprévisible
1	2.0	0.00014515895	0			0.00014515895	imprévus
1	2.0	0.00014515895	0			0.00014515895	incident
1	2.0	0.00014515895	0			0.00014515895	indéniable
1	2.0	0.00014515895	0			0.00014515895	indépendamment
1	2.0	0.00014515895	0			0.00014515895	individuelle
1	2.0	0.00014515895	0			0.00014515895	influer
1	2.0	0.00014515895	0			0.00014515895	inspirera
1	2.0	0.00014515895	0			0.00014515895	interlocuteur
1	2.0	0.00014515895	0			0.00014515895	intéressantes
1	2.0	0.00014515895	0			0.00014515895	intéressées
1	2.0	0.00014515895	0			0.00014515895	intérêts
1	2.0	0.00014515895	0			0.00014515895	investissements
1	2.0	0.00014515895	0			0.00014515895	jugé
1	2.0	0.00014515895	0			0.00014515895	l'âge
1	2.0	0.00014515895	0			0.00014515895	l'opération
1	2.0	0.00014515895	0			0.00014515895	lancer
1	2.0	0.00014515895	0			0.00014515895	liées
1	2.0	0.00014515895	0			0.00014515895	ligne
1	2.0	0.00014515895	0			0.00014515895	limoges
1	2.0	0.00014515895	0			0.00014515895	livret
1	2.0	0.00014515895	0			0.00014515895	locataire
1	2.0	0.00014515895	0			0.00014515895	longs
1	2.0	0.00014515895	0			0.00014515895	l’achat
1	2.0	0.00014515895	0			0.00014515895	l’acquisition
1	2.0	0.00014515895	0			0.00014515895	l’ancien
1	2.0	0.00014515895	0			0.00014515895	l’année
1	2.0	0.00014515895	0			0.00014515895	l’assurance
1	2.0	0.00014515895	0			0.00014515895	l’aurez
1	2.0	0.00014515895	0			0.00014515895	l’effort
1	2.0	0.00014515895	0			0.00014515895	l’entreprise
1	2.0	0.00014515895	0			0.00014515895	l’échelle
1	2.0	0.00014515895	0			0.00014515895	l’état
1	2.0	0.00014515895	0			0.00014515895	l’étude
1	2.0	0.00014515895	0			0.00014515895	l’intérim
1	2.0	0.00014515895	0			0.00014515895	l’objectif
1	2.0	0.00014515895	0			0.00014515895	l’offre
1	2.0	0.00014515895	0			0.00014515895	l’on
1	2.0	0.00014515895	0			0.00014515895	l’opération
1	2.0	0.00014515895	0			0.00014515895	l’ordre
1	2.0	0.00014515895	0			0.00014515895	l’une
1	2.0	0.00014515895	0			0.00014515895	maël
1	2.0	0.00014515895	0			0.00014515895	mai
1	2.0	0.00014515895	0			0.00014515895	mauvais
1	2.0	0.00014515895	0			0.00014515895	mauvaise
1	2.0	0.00014515895	0			0.00014515895	maximiser
1	2.0	0.00014515895	0			0.00014515895	mensuellement
1	2.0	0.00014515895	0			0.00014515895	mobiliser
1	2.0	0.00014515895	0			0.00014515895	monter
1	2.0	0.00014515895	0			0.00014515895	multiples
1	2.0	0.00014515895	0			0.00014515895	nécessitent
1	2.0	0.00014515895	0			0.00014515895	négociateur
1	2.0	0.00014515895	0			0.00014515895	notation
1	2.0	0.00014515895	0			0.00014515895	note
1	2.0	0.00014515895	0			0.00014515895	notera
1	2.0	0.00014515895	0			0.00014515895	notez
1	2.0	0.00014515895	0			0.00014515895	n’auront
1	2.0	0.00014515895	0			0.00014515895	n’en
1	2.0	0.00014515895	0			0.00014515895	n’ont
1	2.0	0.00014515895	0			0.00014515895	obligations
1	2.0	0.00014515895	0			0.00014515895	offres
1	2.0	0.00014515895	0			0.00014515895	option
1	2.0	0.00014515895	0			0.00014515895	organismes
1	2.0	0.00014515895	0			0.00014515895	parfaitement
1	2.0	0.00014515895	0			0.00014515895	paris
1	2.0	0.00014515895	0			0.00014515895	patrimoine
1	2.0	0.00014515895	0			0.00014515895	payez
1	2.0	0.00014515895	0			0.00014515895	permettent
1	2.0	0.00014515895	0			0.00014515895	permettre
1	2.0	0.00014515895	0			0.00014515895	permettront
1	2.0	0.00014515895	0			0.00014515895	personnalisée
1	2.0	0.00014515895	0			0.00014515895	personnelles
1	2.0	0.00014515895	0			0.00014515895	personnels
1	2.0	0.00014515895	0			0.00014515895	peur
1	2.0	0.00014515895	0			0.00014515895	période
1	2.0	0.00014515895	0			0.00014515895	placer
1	2.0	0.00014515895	0			0.00014515895	placera
1	2.0	0.00014515895	0			0.00014515895	plutôt
1	2.0	0.00014515895	0			0.00014515895	point
1	2.0	0.00014515895	0			0.00014515895	porteur
1	2.0	0.00014515895	0			0.00014515895	position
1	2.0	0.00014515895	0			0.00014515895	pratique
1	2.0	0.00014515895	0			0.00014515895	preuve
1	2.0	0.00014515895	0			0.00014515895	précédents
1	2.0	0.00014515895	0			0.00014515895	préparer
1	2.0	0.00014515895	0			0.00014515895	prête
1	2.0	0.00014515895	0			0.00014515895	prêté
1	2.0	0.00014515895	0			0.00014515895	primo
1	2.0	0.00014515895	0			0.00014515895	principal
1	2.0	0.00014515895	0			0.00014515895	privilège
1	2.0	0.00014515895	0			0.00014515895	privilégient
1	2.0	0.00014515895	0			0.00014515895	privilégieront
1	2.0	0.00014515895	0			0.00014515895	privilégiés
1	2.0	0.00014515895	0			0.00014515895	probable
1	2.0	0.00014515895	0			0.00014515895	procure
1	2.0	0.00014515895	0			0.00014515895	produit
1	2.0	0.00014515895	0			0.00014515895	professionnelles
1	2.0	0.00014515895	0			0.00014515895	proximité
1	2.0	0.00014515895	0			0.00014515895	pu
1	2.0	0.00014515895	0			0.00014515895	quartier
1	2.0	0.00014515895	0			0.00014515895	raison
1	2.0	0.00014515895	0			0.00014515895	rapidement
1	2.0	0.00014515895	0			0.00014515895	recherchent
1	2.0	0.00014515895	0			0.00014515895	refuser
1	2.0	0.00014515895	0			0.00014515895	refusera
1	2.0	0.00014515895	0			0.00014515895	regard
1	2.0	0.00014515895	0			0.00014515895	regardera
1	2.0	0.00014515895	0			0.00014515895	remboursements
1	2.0	0.00014515895	0			0.00014515895	remboursé
1	2.0	0.00014515895	0			0.00014515895	rend
1	2.0	0.00014515895	0			0.00014515895	rentable
1	2.0	0.00014515895	0			0.00014515895	rentre
1	2.0	0.00014515895	0			0.00014515895	représentaient
1	2.0	0.00014515895	0			0.00014515895	représenté
1	2.0	0.00014515895	0			0.00014515895	respecter
1	2.0	0.00014515895	0			0.00014515895	retraite
1	2.0	0.00014515895	0			0.00014515895	retrouver
1	2.0	0.00014515895	0			0.00014515895	revendable
1	2.0	0.00014515895	0			0.00014515895	récupérer
1	2.0	0.00014515895	0			0.00014515895	réduire
1	2.0	0.00014515895	0			0.00014515895	réel
1	2.0	0.00014515895	0			0.00014515895	région
1	2.0	0.00014515895	0			0.00014515895	régulier
1	2.0	0.00014515895	0			0.00014515895	répétitions
1	2.0	0.00014515895	0			0.00014515895	répond
1	2.0	0.00014515895	0			0.00014515895	répondre
1	2.0	0.00014515895	0			0.00014515895	réponse
1	2.0	0.00014515895	0			0.00014515895	réservées
1	2.0	0.00014515895	0			0.00014515895	résultats
1	2.0	0.00014515895	0			0.00014515895	réticent
1	2.0	0.00014515895	0			0.00014515895	réunir
1	2.0	0.00014515895	0			0.00014515895	s'intéressera
1	2.0	0.00014515895	0			0.00014515895	sait
1	2.0	0.00014515895	0			0.00014515895	salariale
1	2.0	0.00014515895	0			0.00014515895	savez
1	2.0	0.00014515895	0			0.00014515895	secteur
1	2.0	0.00014515895	0			0.00014515895	seul
1	2.0	0.00014515895	0			0.00014515895	sérieuses
1	2.0	0.00014515895	0			0.00014515895	signal
1	2.0	0.00014515895	0			0.00014515895	situations
1	2.0	0.00014515895	0			0.00014515895	société
1	2.0	0.00014515895	0			0.00014515895	soin
1	2.0	0.00014515895	0			0.00014515895	solder
1	2.0	0.00014515895	0			0.00014515895	solidité
1	2.0	0.00014515895	0			0.00014515895	solvable
1	2.0	0.00014515895	0			0.00014515895	souple
1	2.0	0.00014515895	0			0.00014515895	souscrire
1	2.0	0.00014515895	0			0.00014515895	stricte
1	2.0	0.00014515895	0			0.00014515895	suivant
1	2.0	0.00014515895	0			0.00014515895	supporter
1	2.0	0.00014515895	0			0.00014515895	susceptibles
1	2.0	0.00014515895	0			0.00014515895	systématiquement
1	2.0	0.00014515895	0			0.00014515895	tant
1	2.0	0.00014515895	0			0.00014515895	tâchera
1	2.0	0.00014515895	0			0.00014515895	tendance
1	2.0	0.00014515895	0			0.00014515895	tenir
1	2.0	0.00014515895	0			0.00014515895	termes
1	2.0	0.00014515895	0			0.00014515895	théorie
1	2.0	0.00014515895	0			0.00014515895	transport
1	2.0	0.00014515895	0			0.00014515895	travaillant
1	2.0	0.00014515895	0			0.00014515895	travailleur
1	2.0	0.00014515895	0			0.00014515895	travailleurs
1	2.0	0.00014515895	0			0.00014515895	types
1	2.0	0.00014515895	0			0.00014515895	unique
1	2.0	0.00014515895	0			0.00014515895	vaut
1	2.0	0.00014515895	0			0.00014515895	vefa
1	2.0	0.00014515895	0			0.00014515895	vendre
1	2.0	0.00014515895	0			0.00014515895	véritable
1	2.0	0.00014515895	0			0.00014515895	viabilité
1	2.0	0.00014515895	0			0.00014515895	voiture
1	2.0	0.00014515895	0			0.00014515895	vousfinancer
1	2.0	0.00014515895	0			0.00014515895	vu
1	1.0	7.2579474e-05	0			7.2579474e-05	0,10
1	1.0	7.2579474e-05	0			7.2579474e-05	0,15
1	1.0	7.2579474e-05	0			7.2579474e-05	0,20
1	1.0	7.2579474e-05	0			7.2579474e-05	0,30
1	1.0	7.2579474e-05	0			7.2579474e-05	0,99
1	1.0	7.2579474e-05	0			7.2579474e-05	07
1	1.0	7.2579474e-05	0			7.2579474e-05	09
1	1.0	7.2579474e-05	0			7.2579474e-05	099
1	1.0	7.2579474e-05	0			7.2579474e-05	1,55
1	1.0	7.2579474e-05	0			7.2579474e-05	1.000
1	1.0	7.2579474e-05	0			7.2579474e-05	1.200
1	1.0	7.2579474e-05	0			7.2579474e-05	1.500
1	1.0	7.2579474e-05	0			7.2579474e-05	1.70
1	1.0	7.2579474e-05	0			7.2579474e-05	150m
1	1.0	7.2579474e-05	0			7.2579474e-05	2000
1	1.0	7.2579474e-05	0			7.2579474e-05	2016
1	1.0	7.2579474e-05	0			7.2579474e-05	2018
1	1.0	7.2579474e-05	0			7.2579474e-05	2019
1	1.0	7.2579474e-05	0			7.2579474e-05	23
1	1.0	7.2579474e-05	0			7.2579474e-05	27
1	1.0	7.2579474e-05	0			7.2579474e-05	3.600
1	1.0	7.2579474e-05	0			7.2579474e-05	37
1	1.0	7.2579474e-05	0			7.2579474e-05	38
1	1.0	7.2579474e-05	0			7.2579474e-05	4.90
1	1.0	7.2579474e-05	0			7.2579474e-05	5437
1	1.0	7.2579474e-05	0			7.2579474e-05	600
1	1.0	7.2579474e-05	0			7.2579474e-05	7
1	1.0	7.2579474e-05	0			7.2579474e-05	700
1	1.0	7.2579474e-05	0			7.2579474e-05	85
1	1.0	7.2579474e-05	0			7.2579474e-05	9
1	1.0	7.2579474e-05	0			7.2579474e-05	95
1	1.0	7.2579474e-05	0			7.2579474e-05	absolue
1	1.0	7.2579474e-05	0			7.2579474e-05	absolument
1	1.0	7.2579474e-05	0			7.2579474e-05	acceptant
1	1.0	7.2579474e-05	0			7.2579474e-05	accepteront
1	1.0	7.2579474e-05	0			7.2579474e-05	accepté
1	1.0	7.2579474e-05	0			7.2579474e-05	acceptée
1	1.0	7.2579474e-05	0			7.2579474e-05	accompagner
1	1.0	7.2579474e-05	0			7.2579474e-05	accordent
1	1.0	7.2579474e-05	0			7.2579474e-05	accordé
1	1.0	7.2579474e-05	0			7.2579474e-05	accueil
1	1.0	7.2579474e-05	0			7.2579474e-05	accumulation
1	1.0	7.2579474e-05	0			7.2579474e-05	accumulée
1	1.0	7.2579474e-05	0			7.2579474e-05	acheteurs
1	1.0	7.2579474e-05	0			7.2579474e-05	acquéreurs
1	1.0	7.2579474e-05	0			7.2579474e-05	acquittez
1	1.0	7.2579474e-05	0			7.2579474e-05	acte
1	1.0	7.2579474e-05	0			7.2579474e-05	actif
1	1.0	7.2579474e-05	0			7.2579474e-05	active
1	1.0	7.2579474e-05	0			7.2579474e-05	activement
1	1.0	7.2579474e-05	0			7.2579474e-05	actualiser
1	1.0	7.2579474e-05	0			7.2579474e-05	additionnera
1	1.0	7.2579474e-05	0			7.2579474e-05	adéquat
1	1.0	7.2579474e-05	0			7.2579474e-05	admis
1	1.0	7.2579474e-05	0			7.2579474e-05	admissible
1	1.0	7.2579474e-05	0			7.2579474e-05	adopté
1	1.0	7.2579474e-05	0			7.2579474e-05	affecterait
1	1.0	7.2579474e-05	0			7.2579474e-05	age
1	1.0	7.2579474e-05	0			7.2579474e-05	agents
1	1.0	7.2579474e-05	0			7.2579474e-05	agressives
1	1.0	7.2579474e-05	0			7.2579474e-05	aide
1	1.0	7.2579474e-05	0			7.2579474e-05	aider
1	1.0	7.2579474e-05	0			7.2579474e-05	aidera
1	1.0	7.2579474e-05	0			7.2579474e-05	aiment
1	1.0	7.2579474e-05	0			7.2579474e-05	aisée
1	1.0	7.2579474e-05	0			7.2579474e-05	ajoute
1	1.0	7.2579474e-05	0			7.2579474e-05	ajouter
1	1.0	7.2579474e-05	0			7.2579474e-05	ajustement
1	1.0	7.2579474e-05	0			7.2579474e-05	aléatoires
1	1.0	7.2579474e-05	0			7.2579474e-05	alimentaire
1	1.0	7.2579474e-05	0			7.2579474e-05	allez
1	1.0	7.2579474e-05	0			7.2579474e-05	allégées
1	1.0	7.2579474e-05	0			7.2579474e-05	allocations
1	1.0	7.2579474e-05	0			7.2579474e-05	allonger
1	1.0	7.2579474e-05	0			7.2579474e-05	allons
1	1.0	7.2579474e-05	0			7.2579474e-05	amasser
1	1.0	7.2579474e-05	0			7.2579474e-05	amener
1	1.0	7.2579474e-05	0			7.2579474e-05	amenée
1	1.0	7.2579474e-05	0			7.2579474e-05	amenées
1	1.0	7.2579474e-05	0			7.2579474e-05	amélioreront
1	1.0	7.2579474e-05	0			7.2579474e-05	améliorés
1	1.0	7.2579474e-05	0			7.2579474e-05	aménagé
1	1.0	7.2579474e-05	0			7.2579474e-05	amortir
1	1.0	7.2579474e-05	0			7.2579474e-05	an
1	1.0	7.2579474e-05	0			7.2579474e-05	analyse
1	1.0	7.2579474e-05	0			7.2579474e-05	année
1	1.0	7.2579474e-05	0			7.2579474e-05	anniversaire
1	1.0	7.2579474e-05	0			7.2579474e-05	anticiper
1	1.0	7.2579474e-05	0			7.2579474e-05	août
1	1.0	7.2579474e-05	0			7.2579474e-05	apparaît
1	1.0	7.2579474e-05	0			7.2579474e-05	applique
1	1.0	7.2579474e-05	0			7.2579474e-05	appliquera
1	1.0	7.2579474e-05	0			7.2579474e-05	appliqueront
1	1.0	7.2579474e-05	0			7.2579474e-05	apporteur
1	1.0	7.2579474e-05	0			7.2579474e-05	appréciation
1	1.0	7.2579474e-05	0			7.2579474e-05	apprécie
1	1.0	7.2579474e-05	0			7.2579474e-05	apprécier
1	1.0	7.2579474e-05	0			7.2579474e-05	appréciera
1	1.0	7.2579474e-05	0			7.2579474e-05	approfondie
1	1.0	7.2579474e-05	0			7.2579474e-05	arbitrage
1	1.0	7.2579474e-05	0			7.2579474e-05	architecte
1	1.0	7.2579474e-05	0			7.2579474e-05	ardoise
1	1.0	7.2579474e-05	0			7.2579474e-05	arrangez
1	1.0	7.2579474e-05	0			7.2579474e-05	arriver
1	1.0	7.2579474e-05	0			7.2579474e-05	aspects
1	1.0	7.2579474e-05	0			7.2579474e-05	assainir
1	1.0	7.2579474e-05	0			7.2579474e-05	assainissez
1	1.0	7.2579474e-05	0			7.2579474e-05	assimilés
1	1.0	7.2579474e-05	0			7.2579474e-05	assorti
1	1.0	7.2579474e-05	0			7.2579474e-05	assurer
1	1.0	7.2579474e-05	0			7.2579474e-05	assurera
1	1.0	7.2579474e-05	0			7.2579474e-05	astuces
1	1.0	7.2579474e-05	0			7.2579474e-05	atouts
1	1.0	7.2579474e-05	0			7.2579474e-05	atteindre
1	1.0	7.2579474e-05	0			7.2579474e-05	atteint
1	1.0	7.2579474e-05	0			7.2579474e-05	attendent
1	1.0	7.2579474e-05	0			7.2579474e-05	attentif
1	1.0	7.2579474e-05	0			7.2579474e-05	attentive
1	1.0	7.2579474e-05	0			7.2579474e-05	attentivement
1	1.0	7.2579474e-05	0			7.2579474e-05	attentives
1	1.0	7.2579474e-05	0			7.2579474e-05	attesteront
1	1.0	7.2579474e-05	0			7.2579474e-05	attirent
1	1.0	7.2579474e-05	0			7.2579474e-05	attrayants
1	1.0	7.2579474e-05	0			7.2579474e-05	attribuée
1	1.0	7.2579474e-05	0			7.2579474e-05	attribués
1	1.0	7.2579474e-05	0			7.2579474e-05	atypique
1	1.0	7.2579474e-05	0			7.2579474e-05	augmenté
1	1.0	7.2579474e-05	0			7.2579474e-05	augure
1	1.0	7.2579474e-05	0			7.2579474e-05	aujourd'hui
1	1.0	7.2579474e-05	0			7.2579474e-05	autoentrepreneur
1	1.0	7.2579474e-05	0			7.2579474e-05	autorisé
1	1.0	7.2579474e-05	0			7.2579474e-05	avancer
1	1.0	7.2579474e-05	0			7.2579474e-05	avantages
1	1.0	7.2579474e-05	0			7.2579474e-05	avantagés
1	1.0	7.2579474e-05	0			7.2579474e-05	avertit
1	1.0	7.2579474e-05	0			7.2579474e-05	axes
1	1.0	7.2579474e-05	0			7.2579474e-05	âgés
1	1.0	7.2579474e-05	0			7.2579474e-05	baisser
1	1.0	7.2579474e-05	0			7.2579474e-05	baissé
1	1.0	7.2579474e-05	0			7.2579474e-05	balance
1	1.0	7.2579474e-05	0			7.2579474e-05	banalisé
1	1.0	7.2579474e-05	0			7.2579474e-05	barème
1	1.0	7.2579474e-05	0			7.2579474e-05	barrière
1	1.0	7.2579474e-05	0			7.2579474e-05	basant
1	1.0	7.2579474e-05	0			7.2579474e-05	basent
1	1.0	7.2579474e-05	0			7.2579474e-05	bases
1	1.0	7.2579474e-05	0			7.2579474e-05	beau
1	1.0	7.2579474e-05	0			7.2579474e-05	bel
1	1.0	7.2579474e-05	0			7.2579474e-05	belleinguer
1	1.0	7.2579474e-05	0			7.2579474e-05	belles
1	1.0	7.2579474e-05	0			7.2579474e-05	bible
1	1.0	7.2579474e-05	0			7.2579474e-05	bilans
1	1.0	7.2579474e-05	0			7.2579474e-05	bloquer
1	1.0	7.2579474e-05	0			7.2579474e-05	bloqué
1	1.0	7.2579474e-05	0			7.2579474e-05	bonifiés
1	1.0	7.2579474e-05	0			7.2579474e-05	boucler
